from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:51886,SKY:ServiceJourney:50E-179053-17137672,NSR:Quay:51886,SKY:ServiceJourney:53-179053-17137371,1
NSR:Quay:51886,SKY:ServiceJourney:51-173492-16070865,NSR:Quay:51886,SKY:ServiceJourney:53-173492-16070908,1
NSR:Quay:99593,SKY:ServiceJourney:37-179978-16769399,NSR:Quay:53415,SKY:ServiceJourney:27-179978-16768328,1
NSR:Quay:53047,SKY:ServiceJourney:495-180479-17340209,NSR:Quay:53047,SKY:ServiceJourney:493-180479-17340287,1
NSR:Quay:54442,SKY:ServiceJourney:610-179594-15993437,NSR:Quay:54442,SKY:ServiceJourney:74-179594-15993948,1
NSR:Quay:58337,SKY:ServiceJourney:310-179219-17155737,NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155561,1
NSR:Quay:53047,SKY:ServiceJourney:495-178511-17092544,NSR:Quay:53046,SKY:ServiceJourney:484-178511-17092533,1
NSR:Quay:56166,SKY:ServiceJourney:499-178712-17092985,NSR:Quay:56166,SKY:ServiceJourney:495-178712-17093044,1
NSR:Quay:51885,SKY:ServiceJourney:53-180400-17336000,NSR:Quay:51885,SKY:ServiceJourney:50E-180400-17336218,1
NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974712,NSR:Quay:58336,SKY:ServiceJourney:310-178194-16975442,1
NSR:Quay:54056,SKY:ServiceJourney:990-180011-16407115,NSR:Quay:54056,SKY:ServiceJourney:945-180011-17157169,1
NSR:Quay:53047,SKY:ServiceJourney:493-180501-17087584,NSR:Quay:53043,SKY:ServiceJourney:495-180501-17087449,1
NSR:Quay:51222,SKY:ServiceJourney:441-180501-17087107,NSR:Quay:51222,SKY:ServiceJourney:450-180501-17087290,1
NSR:Quay:49643,SKY:ServiceJourney:602-179588-15993350,NSR:Quay:49644,SKY:ServiceJourney:610-179588-15993467,1
NSR:Quay:57143,SKY:ServiceJourney:342-179281-15985390,NSR:Quay:57143,SKY:ServiceJourney:340-179281-17161419,1
NSR:Quay:55120,SKY:ServiceJourney:441-178551-17087112,NSR:Quay:55120,SKY:ServiceJourney:495-178551-17093048,1
NSR:Quay:53047,SKY:ServiceJourney:490-180509-17086944,NSR:Quay:53043,SKY:ServiceJourney:495-180509-17087449,1
NSR:Quay:53043,SKY:ServiceJourney:484-180509-17087819,NSR:Quay:53044,SKY:ServiceJourney:493-180509-17087598,1
NSR:Quay:102566,SKY:ServiceJourney:320-178191-16974061,NSR:Quay:102565,SKY:ServiceJourney:300E-178191-16973923,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178872-15994545,NSR:Quay:51886,SKY:ServiceJourney:53-178872-16885961,1
NSR:Quay:57562,SKY:ServiceJourney:901-179978-16768522,NSR:Quay:57562,SKY:ServiceJourney:901-179978-16768526,1
NSR:Quay:58003,SKY:ServiceJourney:910-179978-16768475,NSR:Quay:58003,SKY:ServiceJourney:910-179978-16768510,1
NSR:Quay:58337,SKY:ServiceJourney:300-180314-17305803,NSR:Quay:58336,SKY:ServiceJourney:310-180314-17305910,1
NSR:Quay:58337,SKY:ServiceJourney:300-179276-17158423,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817420,1
NSR:Quay:52077,SKY:ServiceJourney:460-180503-17087059,NSR:Quay:52078,SKY:ServiceJourney:479-180503-17086827,1
NSR:Quay:53541,SKY:ServiceJourney:991-176187-16430045,NSR:Quay:53541,SKY:ServiceJourney:990-176187-16430095,1
NSR:Quay:58091,SKY:ServiceJourney:912-179978-16769582,NSR:Quay:58091,SKY:ServiceJourney:910-179978-16768454,1
NSR:Quay:49625,SKY:ServiceJourney:602-179596-15993345,NSR:Quay:49626,SKY:ServiceJourney:610-179596-15993491,1
NSR:Quay:58338,SKY:ServiceJourney:310-179276-16817370,NSR:Quay:58338,SKY:ServiceJourney:300E-179276-17158363,1
NSR:Quay:58003,SKY:ServiceJourney:910-179978-16768475,NSR:Quay:58003,SKY:ServiceJourney:910-179978-16768506,1
NSR:Quay:51222,SKY:ServiceJourney:441-178712-17087107,NSR:Quay:51222,SKY:ServiceJourney:460-178712-17092863,1
NSR:Quay:58337,SKY:ServiceJourney:310-177553-15768582,NSR:Quay:58338,SKY:ServiceJourney:300-177553-15768496,1
NSR:Quay:53043,SKY:ServiceJourney:491-180507-17086769,NSR:Quay:53043,SKY:ServiceJourney:484-180507-17087807,1
NSR:Quay:49982,SKY:ServiceJourney:601-179592-15993590,NSR:Quay:49982,SKY:ServiceJourney:62-179592-15993378,1
NSR:Quay:57144,SKY:ServiceJourney:340-179580-16974264,NSR:Quay:57143,SKY:ServiceJourney:342-179580-16974161,1
NSR:Quay:102566,SKY:ServiceJourney:300-179219-17155524,NSR:Quay:102566,SKY:ServiceJourney:330-179219-17155792,1
NSR:Quay:50561,SKY:ServiceJourney:459-180509-17087311,NSR:Quay:50567,SKY:ServiceJourney:450-180509-17087221,1
NSR:Quay:49644,SKY:ServiceJourney:606-173465-16069939,NSR:Quay:49644,SKY:ServiceJourney:600-173465-16069109,1
NSR:Quay:102566,SKY:ServiceJourney:300-178194-16974755,NSR:Quay:102566,SKY:ServiceJourney:320-178194-16817308,1
NSR:Quay:102566,SKY:ServiceJourney:300-179219-17155506,NSR:Quay:102567,SKY:ServiceJourney:340-179219-17155373,1
NSR:Quay:49644,SKY:ServiceJourney:740-179592-15994832,NSR:Quay:49644,SKY:ServiceJourney:600-179592-16995062,1
NSR:Quay:53046,SKY:ServiceJourney:483-180507-17087700,NSR:Quay:53043,SKY:ServiceJourney:495-180507-17087463,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180444-17339212,NSR:Quay:51886,SKY:ServiceJourney:53-180444-17339332,1
NSR:Quay:51228,SKY:ServiceJourney:450-178509-17092087,NSR:Quay:51229,SKY:ServiceJourney:465-178509-17092134,1
NSR:Quay:102566,SKY:ServiceJourney:320-179276-16814387,NSR:Quay:102565,SKY:ServiceJourney:300-179276-17158405,1
NSR:Quay:51885,SKY:ServiceJourney:53-178874-16879302,NSR:Quay:51885,SKY:ServiceJourney:50E-178874-15994517,1
NSR:Quay:102566,SKY:ServiceJourney:320-180314-17305844,NSR:Quay:102565,SKY:ServiceJourney:300-180314-17305820,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769536,NSR:Quay:53416,SKY:ServiceJourney:37-179548-16769386,1
NSR:Quay:58846,SKY:ServiceJourney:925-180011-17305440,NSR:Quay:58846,SKY:ServiceJourney:934-180011-17284643,1
NSR:Quay:51565,SKY:ServiceJourney:450-178712-17092898,NSR:Quay:51565,SKY:ServiceJourney:452-178712-17093427,1
NSR:Quay:57612,SKY:ServiceJourney:901-179548-17257942,NSR:Quay:57612,SKY:ServiceJourney:900-179548-17257909,1
NSR:Quay:51058,SKY:ServiceJourney:554-180242-16409816,NSR:Quay:51058,SKY:ServiceJourney:554-180242-16409817,1
NSR:Quay:57917,SKY:ServiceJourney:900-179978-17286233,NSR:Quay:57916,SKY:ServiceJourney:902-179978-16769559,1
NSR:Quay:53541,SKY:ServiceJourney:991-180011-16426388,NSR:Quay:53541,SKY:ServiceJourney:990-180011-16407103,1
NSR:Quay:49625,SKY:ServiceJourney:610-180550-17138446,NSR:Quay:49626,SKY:ServiceJourney:603-180550-17138357,1
NSR:Quay:49625,SKY:ServiceJourney:603-179602-16005693,NSR:Quay:49626,SKY:ServiceJourney:600-179602-17334357,1
NSR:Quay:51613,SKY:ServiceJourney:465-180507-17087541,NSR:Quay:51613,SKY:ServiceJourney:466-180507-17087758,1
NSR:Quay:49644,SKY:ServiceJourney:607-179592-15993510,NSR:Quay:49644,SKY:ServiceJourney:610-179592-15993488,1
NSR:Quay:58337,SKY:ServiceJourney:310-179276-16817444,NSR:Quay:58338,SKY:ServiceJourney:300E-179276-17158361,1
NSR:Quay:51885,SKY:ServiceJourney:53-179600-16807336,NSR:Quay:51885,SKY:ServiceJourney:50E-179600-16807470,1
NSR:Quay:57612,SKY:ServiceJourney:900-180583-17257876,NSR:Quay:57612,SKY:ServiceJourney:901-180583-17257931,1
NSR:Quay:102566,SKY:ServiceJourney:300-171529-15768187,NSR:Quay:102567,SKY:ServiceJourney:340-171529-15768344,1
NSR:Quay:52078,SKY:ServiceJourney:479-180505-17086822,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087080,1
NSR:Quay:58147,SKY:ServiceJourney:350-178194-16817714,NSR:Quay:58148,SKY:ServiceJourney:350-178194-16817709,1
NSR:Quay:53047,SKY:ServiceJourney:495-180509-17087444,NSR:Quay:53046,SKY:ServiceJourney:485-180509-17087907,1
NSR:Quay:49625,SKY:ServiceJourney:603-178872-15993548,NSR:Quay:49626,SKY:ServiceJourney:600-178872-16995059,1
NSR:Quay:49626,SKY:ServiceJourney:600-180427-17338019,NSR:Quay:49626,SKY:ServiceJourney:610-180427-17338644,1
NSR:Quay:49643,SKY:ServiceJourney:610-178162-16973022,NSR:Quay:49643,SKY:ServiceJourney:740-178162-16971856,1
NSR:Quay:53649,SKY:ServiceJourney:980-180710-16407021,NSR:Quay:53649,SKY:ServiceJourney:980-180710-16407022,1
NSR:Quay:53046,SKY:ServiceJourney:484-180503-17087791,NSR:Quay:53047,SKY:ServiceJourney:495-180503-17087455,1
NSR:Quay:51886,SKY:ServiceJourney:57-179596-15994202,NSR:Quay:51885,SKY:ServiceJourney:51-179596-15994446,1
NSR:Quay:55812,SKY:ServiceJourney:320-179580-16974079,NSR:Quay:55812,SKY:ServiceJourney:326-179580-16974154,1
NSR:Quay:49644,SKY:ServiceJourney:606-178162-16972983,NSR:Quay:49644,SKY:ServiceJourney:610-178162-16973074,1
NSR:Quay:51886,SKY:ServiceJourney:56-179596-15994256,NSR:Quay:51885,SKY:ServiceJourney:51-179596-15994474,1
NSR:Quay:49625,SKY:ServiceJourney:603-178874-15993566,NSR:Quay:49626,SKY:ServiceJourney:610-178874-15993501,1
NSR:Quay:49625,SKY:ServiceJourney:602-178162-16973153,NSR:Quay:49626,SKY:ServiceJourney:610-178162-16973073,1
NSR:Quay:102565,SKY:ServiceJourney:300E-178194-17158367,NSR:Quay:102566,SKY:ServiceJourney:303-178194-16817466,1
NSR:Quay:53043,SKY:ServiceJourney:485-178712-17093186,NSR:Quay:53043,SKY:ServiceJourney:495-178712-17093052,1
NSR:Quay:53043,SKY:ServiceJourney:491-180503-17086757,NSR:Quay:53043,SKY:ServiceJourney:495-180503-17087421,1
NSR:Quay:51885,SKY:ServiceJourney:53-179588-16879280,NSR:Quay:51885,SKY:ServiceJourney:50E-179588-15994531,1
NSR:Quay:53046,SKY:ServiceJourney:481-180501-17087403,NSR:Quay:53047,SKY:ServiceJourney:493-180501-17087591,1
NSR:Quay:49644,SKY:ServiceJourney:606-179590-15993532,NSR:Quay:49644,SKY:ServiceJourney:610-179590-15993497,1
NSR:Quay:57562,SKY:ServiceJourney:901-179978-16768543,NSR:Quay:57561,SKY:ServiceJourney:901-179978-16768538,1
NSR:Quay:56025,SKY:ServiceJourney:320-177553-15768548,NSR:Quay:56025,SKY:ServiceJourney:325-177553-15768556,1
NSR:Quay:58338,SKY:ServiceJourney:310-179219-17155679,NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155466,1
NSR:Quay:99593,SKY:ServiceJourney:28-179548-17235551,NSR:Quay:53415,SKY:ServiceJourney:27-179548-16768287,1
NSR:Quay:56810,SKY:ServiceJourney:304-179219-17155588,NSR:Quay:56810,SKY:ServiceJourney:304-179219-17155590,1
NSR:Quay:102566,SKY:ServiceJourney:320-178191-16974061,NSR:Quay:102565,SKY:ServiceJourney:300-178191-16973967,1
NSR:Quay:55121,SKY:ServiceJourney:460-178712-17092880,NSR:Quay:55121,SKY:ServiceJourney:441-178712-17087147,1
NSR:Quay:52077,SKY:ServiceJourney:479-180505-17086837,NSR:Quay:52077,SKY:ServiceJourney:475-180505-17086887,1
NSR:Quay:51227,SKY:ServiceJourney:460-178712-17092843,NSR:Quay:51229,SKY:ServiceJourney:465-178712-17093292,1
NSR:Quay:58338,SKY:ServiceJourney:310-179236-17156641,NSR:Quay:58338,SKY:ServiceJourney:300-179236-17156716,1
NSR:Quay:99593,SKY:ServiceJourney:91-179978-16768650,NSR:Quay:53415,SKY:ServiceJourney:27-179978-16768350,1
NSR:Quay:49643,SKY:ServiceJourney:602-180400-17337196,NSR:Quay:49644,SKY:ServiceJourney:610-180400-17337121,1
NSR:Quay:58003,SKY:ServiceJourney:910-179361-17164347,NSR:Quay:58003,SKY:ServiceJourney:910-179361-17164334,1
NSR:Quay:53043,SKY:ServiceJourney:491-180501-17086766,NSR:Quay:53043,SKY:ServiceJourney:495-180501-17087428,1
NSR:Quay:51222,SKY:ServiceJourney:442-178551-17093464,NSR:Quay:51222,SKY:ServiceJourney:460-178551-17092825,1
NSR:Quay:53046,SKY:ServiceJourney:481-180509-17087374,NSR:Quay:53046,SKY:ServiceJourney:484-180509-17087784,1
NSR:Quay:102566,SKY:ServiceJourney:330-179219-17155782,NSR:Quay:102565,SKY:ServiceJourney:300-179219-17155480,1
NSR:Quay:58351,SKY:ServiceJourney:313-179580-16974098,NSR:Quay:58351,SKY:ServiceJourney:310-179580-17235773,1
NSR:Quay:49625,SKY:ServiceJourney:603-179592-15993545,NSR:Quay:49626,SKY:ServiceJourney:610-179592-15993459,1
NSR:Quay:53046,SKY:ServiceJourney:482-180509-17087736,NSR:Quay:53043,SKY:ServiceJourney:484-180509-17087810,1
NSR:Quay:55811,SKY:ServiceJourney:321-179219-17155642,NSR:Quay:55812,SKY:ServiceJourney:326-179219-17155395,1
NSR:Quay:99593,SKY:ServiceJourney:35-180583-16769359,NSR:Quay:53415,SKY:ServiceJourney:26-180583-16769556,1
NSR:Quay:58003,SKY:ServiceJourney:910-177298-16771091,NSR:Quay:58003,SKY:ServiceJourney:910-177298-16771090,1
NSR:Quay:53541,SKY:ServiceJourney:991-180706-16426397,NSR:Quay:53541,SKY:ServiceJourney:990-180706-16407127,1
NSR:Quay:49625,SKY:ServiceJourney:600-178162-17333411,NSR:Quay:49626,SKY:ServiceJourney:603-178162-16972957,1
NSR:Quay:49625,SKY:ServiceJourney:600-178874-16995096,NSR:Quay:49626,SKY:ServiceJourney:603-178874-15993552,1
NSR:Quay:51885,SKY:ServiceJourney:53-173509-16071671,NSR:Quay:51885,SKY:ServiceJourney:50E-173509-16071814,1
NSR:Quay:49643,SKY:ServiceJourney:600-179596-16995125,NSR:Quay:49643,SKY:ServiceJourney:606-179596-15993536,1
NSR:Quay:102567,SKY:ServiceJourney:340-179580-16974252,NSR:Quay:102565,SKY:ServiceJourney:300-179580-16974017,1
NSR:Quay:56538,SKY:ServiceJourney:496-180479-17340264,NSR:Quay:56538,SKY:ServiceJourney:485-180479-17340150,1
NSR:Quay:51270,SKY:ServiceJourney:671-180244-16410079,NSR:Quay:51270,SKY:ServiceJourney:700-180244-16410282,1
NSR:Quay:56166,SKY:ServiceJourney:493-178551-17093395,NSR:Quay:56166,SKY:ServiceJourney:499-178551-17092990,1
NSR:Quay:58003,SKY:ServiceJourney:910-179361-17164341,NSR:Quay:58003,SKY:ServiceJourney:910-179361-17164349,1
NSR:Quay:57719,SKY:ServiceJourney:900-179548-17257910,NSR:Quay:57719,SKY:ServiceJourney:910-179548-17257967,1
NSR:Quay:53541,SKY:ServiceJourney:990-176054-16407482,NSR:Quay:53541,SKY:ServiceJourney:991-176054-16427081,1
NSR:Quay:51613,SKY:ServiceJourney:465-180501-17087541,NSR:Quay:51613,SKY:ServiceJourney:466-180501-17087758,1
NSR:Quay:49625,SKY:ServiceJourney:600-173465-16069145,NSR:Quay:49626,SKY:ServiceJourney:602-173465-16069447,1
NSR:Quay:58337,SKY:ServiceJourney:300-179580-16973977,NSR:Quay:58336,SKY:ServiceJourney:310-179580-17235801,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180550-17137656,NSR:Quay:51886,SKY:ServiceJourney:53-180550-17137374,1
NSR:Quay:53415,SKY:ServiceJourney:28-179361-17276266,NSR:Quay:53415,SKY:ServiceJourney:27-179361-17164796,1
NSR:Quay:51886,SKY:ServiceJourney:56-178874-15994254,NSR:Quay:51885,SKY:ServiceJourney:51-178874-15994479,1
NSR:Quay:58337,SKY:ServiceJourney:300-179219-17155563,NSR:Quay:58336,SKY:ServiceJourney:310-179219-17155744,1
NSR:Quay:56540,SKY:ServiceJourney:302-178194-16817515,NSR:Quay:56540,SKY:ServiceJourney:302-178194-16817508,1
NSR:Quay:52078,SKY:ServiceJourney:471-178712-17092983,NSR:Quay:52077,SKY:ServiceJourney:460-178712-17092830,1
NSR:Quay:51227,SKY:ServiceJourney:460-178509-17091892,NSR:Quay:51228,SKY:ServiceJourney:442-178509-17092062,1
NSR:Quay:53047,SKY:ServiceJourney:495-180507-17087439,NSR:Quay:53047,SKY:ServiceJourney:493-180507-17087589,1
NSR:Quay:53043,SKY:ServiceJourney:484-178712-17087814,NSR:Quay:53043,SKY:ServiceJourney:495-178712-17093095,1
NSR:Quay:56025,SKY:ServiceJourney:320-178194-16817298,NSR:Quay:56025,SKY:ServiceJourney:325-178194-16817838,1
NSR:Quay:55811,SKY:ServiceJourney:321-178194-16817491,NSR:Quay:55811,SKY:ServiceJourney:320-178194-16814388,1
NSR:Quay:57062,SKY:ServiceJourney:345-179276-17161598,NSR:Quay:57062,SKY:ServiceJourney:341-179276-17161592,1
NSR:Quay:56538,SKY:ServiceJourney:499-178551-17092986,NSR:Quay:56538,SKY:ServiceJourney:496-178551-17093030,1
NSR:Quay:51885,SKY:ServiceJourney:53-179600-16807322,NSR:Quay:51885,SKY:ServiceJourney:50E-179600-16807480,1
NSR:Quay:56024,SKY:ServiceJourney:325-179281-15985554,NSR:Quay:56024,SKY:ServiceJourney:320-179281-15985118,1
NSR:Quay:99593,SKY:ServiceJourney:34-180583-16769313,NSR:Quay:53415,SKY:ServiceJourney:26-180583-16769547,1
NSR:Quay:49625,SKY:ServiceJourney:600-179602-17334422,NSR:Quay:49626,SKY:ServiceJourney:603-179602-16005705,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769522,NSR:Quay:53416,SKY:ServiceJourney:36-179548-16768730,1
NSR:Quay:53671,SKY:ServiceJourney:980-180286-16407474,NSR:Quay:53671,SKY:ServiceJourney:980-180286-16407475,1
NSR:Quay:102566,SKY:ServiceJourney:320-179580-16974071,NSR:Quay:102565,SKY:ServiceJourney:300-179580-16973954,1
NSR:Quay:57786,SKY:ServiceJourney:327-179281-15985598,NSR:Quay:57786,SKY:ServiceJourney:330-179281-15985615,1
NSR:Quay:51058,SKY:ServiceJourney:620-180238-16409946,NSR:Quay:51058,SKY:ServiceJourney:554-180238-16409823,1
NSR:Quay:102566,SKY:ServiceJourney:320-179276-16817315,NSR:Quay:102565,SKY:ServiceJourney:300-179276-17158407,1
NSR:Quay:50354,SKY:ServiceJourney:22-178872-15994683,NSR:Quay:50354,SKY:ServiceJourney:52-178872-15994402,1
NSR:Quay:103634,SKY:ServiceJourney:555-180242-16409854,NSR:Quay:103633,SKY:ServiceJourney:559-180242-17065346,1
NSR:Quay:49625,SKY:ServiceJourney:610-178162-16973019,NSR:Quay:49626,SKY:ServiceJourney:607-178162-16972997,1
NSR:Quay:56025,SKY:ServiceJourney:320-179276-16817306,NSR:Quay:56025,SKY:ServiceJourney:325-179276-16817842,1
NSR:Quay:49644,SKY:ServiceJourney:740-179592-15994831,NSR:Quay:49644,SKY:ServiceJourney:600-179592-16995137,1
NSR:Quay:52078,SKY:ServiceJourney:471-180505-17086699,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087072,1
NSR:Quay:50561,SKY:ServiceJourney:450-180509-17087236,NSR:Quay:108890,SKY:ServiceJourney:457-180509-17087835,1
NSR:Quay:102567,SKY:ServiceJourney:340-179281-17161435,NSR:Quay:102565,SKY:ServiceJourney:300-179281-17161014,1
NSR:Quay:58003,SKY:ServiceJourney:910-179341-17163422,NSR:Quay:58003,SKY:ServiceJourney:910-179341-17163427,1
NSR:Quay:50561,SKY:ServiceJourney:450-180509-17087231,NSR:Quay:108893,SKY:ServiceJourney:458-180509-17087727,1
NSR:Quay:57719,SKY:ServiceJourney:900-179978-17286224,NSR:Quay:57719,SKY:ServiceJourney:910-179978-16768445,1
NSR:Quay:58091,SKY:ServiceJourney:910-179341-17163406,NSR:Quay:58091,SKY:ServiceJourney:912-179341-17162570,1
NSR:Quay:54056,SKY:ServiceJourney:990-180708-16407116,NSR:Quay:54056,SKY:ServiceJourney:945-180708-17157170,1
NSR:Quay:57701,SKY:ServiceJourney:930-180282-16407250,NSR:Quay:57701,SKY:ServiceJourney:925-180282-17157191,1
NSR:Quay:55388,SKY:ServiceJourney:1027-169761-15161283,NSR:Quay:55388,SKY:ServiceJourney:1027-169761-15161291,1
NSR:Quay:49960,SKY:ServiceJourney:601-179594-15993570,NSR:Quay:49961,SKY:ServiceJourney:62-179594-15993372,1
NSR:Quay:51058,SKY:ServiceJourney:554-175905-16409831,NSR:Quay:51058,SKY:ServiceJourney:620-175905-16409961,1
NSR:Quay:56538,SKY:ServiceJourney:499-178551-17092986,NSR:Quay:56538,SKY:ServiceJourney:495-178551-17093046,1
NSR:Quay:102566,SKY:ServiceJourney:320-178194-16814383,NSR:Quay:102566,SKY:ServiceJourney:301-178194-16817811,1
NSR:Quay:53046,SKY:ServiceJourney:481-180503-17087374,NSR:Quay:53046,SKY:ServiceJourney:484-180503-17087784,1
NSR:Quay:53648,SKY:ServiceJourney:980-178245-16407035,NSR:Quay:53648,SKY:ServiceJourney:980-178245-16407038,1
NSR:Quay:54442,SKY:ServiceJourney:610-180550-17138443,NSR:Quay:54442,SKY:ServiceJourney:74-180550-17138141,1
NSR:Quay:58338,SKY:ServiceJourney:310-179276-16817376,NSR:Quay:58338,SKY:ServiceJourney:300-179276-17158399,1
NSR:Quay:52641,SKY:ServiceJourney:633-175870-16421049,NSR:Quay:52642,SKY:ServiceJourney:700-175870-16421207,1
NSR:Quay:54443,SKY:ServiceJourney:74-179590-15993951,NSR:Quay:54443,SKY:ServiceJourney:610-179590-15993476,1
NSR:Quay:57047,SKY:ServiceJourney:923-179013-17136582,NSR:Quay:57047,SKY:ServiceJourney:922-179013-17136587,1
NSR:Quay:49625,SKY:ServiceJourney:600-180427-17338052,NSR:Quay:49625,SKY:ServiceJourney:610-180427-17338696,1
NSR:Quay:51886,SKY:ServiceJourney:51-179594-15994469,NSR:Quay:51886,SKY:ServiceJourney:57-179594-15994222,1
NSR:Quay:53047,SKY:ServiceJourney:499-178551-17093003,NSR:Quay:53044,SKY:ServiceJourney:491-178551-17093147,1
NSR:Quay:53043,SKY:ServiceJourney:491-180509-17086758,NSR:Quay:53043,SKY:ServiceJourney:495-180509-17087450,1
NSR:Quay:102566,SKY:ServiceJourney:300-179276-17158448,NSR:Quay:102566,SKY:ServiceJourney:330-179276-16817360,1
NSR:Quay:56025,SKY:ServiceJourney:320-179580-16974080,NSR:Quay:56025,SKY:ServiceJourney:325-179580-16974339,1
NSR:Quay:54056,SKY:ServiceJourney:990-179094-16407127,NSR:Quay:54056,SKY:ServiceJourney:945-179094-17299390,1
NSR:Quay:55120,SKY:ServiceJourney:424-178551-17092780,NSR:Quay:55120,SKY:ServiceJourney:495-178551-17093045,1
NSR:Quay:54885,SKY:ServiceJourney:1027-167806-15137372,NSR:Quay:54885,SKY:ServiceJourney:1027-167806-15139955,1
NSR:Quay:56126,SKY:ServiceJourney:325-178194-16817851,NSR:Quay:56126,SKY:ServiceJourney:325-178194-16817850,1
NSR:Quay:99593,SKY:ServiceJourney:26-179815-16769527,NSR:Quay:53416,SKY:ServiceJourney:37-179815-16769387,1
NSR:Quay:58338,SKY:ServiceJourney:310-178194-16975389,NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974706,1
NSR:Quay:103637,SKY:ServiceJourney:620-180238-16409959,NSR:Quay:103636,SKY:ServiceJourney:552-180238-16409797,1
NSR:Quay:53047,SKY:ServiceJourney:495-180501-17087439,NSR:Quay:53047,SKY:ServiceJourney:493-180501-17087589,1
NSR:Quay:57612,SKY:ServiceJourney:900-179548-17257868,NSR:Quay:57612,SKY:ServiceJourney:901-179548-17257924,1
NSR:Quay:58337,SKY:ServiceJourney:300-179276-17158437,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817428,1
NSR:Quay:50561,SKY:ServiceJourney:450-180509-17087272,NSR:Quay:108892,SKY:ServiceJourney:459-180509-17087307,1
NSR:Quay:53043,SKY:ServiceJourney:499-178712-17092990,NSR:Quay:53043,SKY:ServiceJourney:481-178712-17093215,1
NSR:Quay:51058,SKY:ServiceJourney:620-180244-16409963,NSR:Quay:51058,SKY:ServiceJourney:554-180244-16409820,1
NSR:Quay:99593,SKY:ServiceJourney:34-179978-16769305,NSR:Quay:53415,SKY:ServiceJourney:27-179978-16768290,1
NSR:Quay:99593,SKY:ServiceJourney:28-179548-17235557,NSR:Quay:53415,SKY:ServiceJourney:27-179548-16768314,1
NSR:Quay:51058,SKY:ServiceJourney:620-175905-16409930,NSR:Quay:51058,SKY:ServiceJourney:554-175905-16409811,1
NSR:Quay:102566,SKY:ServiceJourney:330-179580-16974125,NSR:Quay:102565,SKY:ServiceJourney:300-179580-16973960,1
NSR:Quay:102566,SKY:ServiceJourney:330-179236-17156670,NSR:Quay:102565,SKY:ServiceJourney:300-179236-17156732,1
NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155495,NSR:Quay:58336,SKY:ServiceJourney:310-179219-17155727,1
NSR:Quay:99593,SKY:ServiceJourney:37-180583-16769407,NSR:Quay:53415,SKY:ServiceJourney:27-180583-16768364,1
NSR:Quay:49625,SKY:ServiceJourney:603-180400-17336987,NSR:Quay:49626,SKY:ServiceJourney:610-180400-17337141,1
NSR:Quay:56538,SKY:ServiceJourney:496-178712-17093030,NSR:Quay:56538,SKY:ServiceJourney:499-178712-17092986,1
NSR:Quay:56126,SKY:ServiceJourney:325-178194-16817851,NSR:Quay:56126,SKY:ServiceJourney:325-178194-16817843,1
